1.0825,4.0899
0.42927,2.2455
0.010833,0.64565
-0.0671,0.77537
-0.58742,2.2307
-0.81321,1.685
-0.10669,0.64625
-0.13043,1.2051
-0.14082,0.66613
-0.67893,0.40356
0.014552,0.97354
-0.36202,0.84217
1.2142,3.4401
1.9785,5.5844
-0.38256,1.0531
-0.83146,1.4423
-0.48454,0.20092
-0.66735,0.79405
-0.69338,0.27979
-1.44,1.5708
0.44056,1.5105
-0.49977,0.78321
0.005648,1.9315
0.49401,2.4121
0.17565,0.55343
0.25609,1.0402
-0.69012,1.3303
0.0071182,0.92719
-1.053,1.1677
0.37151,1.619
0.089486,1.1639
-0.49135,0.67356
0.56078,1.4862
-0.44725,0.54582
-2.0895,3.6349
0.51861,1.4575
-0.027114,1.6746
-1.0239,1.6105
-0.71624,0.16583
-1.3649,2.009
0.94466,2.547
2.3752,8.8067
0.34876,1.7929
1.0278,2.6502
-1.1351,1.67
-0.98786,0.83741
0.094933,1.2251
0.30983,1.387
-0.47792,1.567
0.36034,1.0079
0.65668,2.2121
-0.4352,0.80778
1.5755,5.0356
-0.36467,0.40275
-0.0019091,1.0544
0.22178,1.1409
0.40226,1.9066
-0.64936,1.4862
0.07436,0.80074
1.6488,4.594
0.80316,2.0328
0.26261,1.3674
-0.27835,1.5769
-1.0216,1.1573
0.017203,1.0339
0.57498,1.6735
0.38775,0.85552
0.99032,3.0073
-1.7166,2.3378
-0.13761,0.4696
0.39338,0.56487
-0.99411,0.82648
0.3002,1.8049
0.4636,1.2374
-1.2504,2.2696
1.2196,3.0252
-1.2742,1.0452
-0.65515,1.0514
1.1012,3.0208
-0.5991,1.147
0.21755,0.52446
1.7621,6.6378
-0.72925,0.74904
1.8156,5.8472
1.14,3.6801
-0.91937,0.80509
-0.39547,0.28873
1.5216,5.3965
-0.13206,1.0555
0.41722,1.4136
0.56657,2.616
-0.67663,1.3953
0.48278,2.3013
-0.15646,0.34709
0.96255,2.3195
-0.56429,0.49001
0.94302,2.7703
2.0839,7.3413
0.16296,1.2744
0.37537,0.78275
2.3006,8.3535
-0.59203,1.0099
-0.94197,1.267
-0.59232,1.2064
-0.41993,0.47869
0.91464,3.2908
0.645,1.5134
-1.4709,2.1084
-0.11585,0.81819
-0.34847,0.2098
-1.5633,1.7033
0.70648,1.9871
-0.82882,0.82841
1.3234,4.534
1.2789,2.9882
0.49632,2.061
1.4353,4.6003
-1.9241,3.1469
-1.4738,1.1397
1.5337,5.0514
1.4243,4.8127
-1.0505,1.4668
-1.5682,2.1757
0.57758,2.1363
2.3942,8.8108
1.1198,2.5069
1.1611,3.9878
-0.0087988,0.13065
1.5352,5.1449
0.53407,1.7148
2.1084,6.526
0.96424,1.6818
-1.5671,1.1258
2.203,8.4757
-0.54202,0.63485
0.49625,1.6446
-0.23359,-0.29535
0.30579,1.4315
1.6178,5.3549
0.62061,1.8363
0.006658,0.29635
1.2273,3.7744
0.94171,2.6893
0.28118,1.5127
-0.56375,0.73637
0.094198,1.7897
-1.0486,1.7344
0.51951,1.7844
-0.057417,2.0408
-0.072287,0.86504
-0.3572,0.92753
1.3586,4.3846
1.6168,4.9785
0.26944,1.067
0.64843,2.6201
1.7165,5.5632
0.35749,1.3045
0.20155,0.48406
-0.054358,1.1836
0.64341,1.885
0.46215,1.7321
-0.18952,1.5677
1.5484,5.0701
-0.76196,1.1501
-0.33092,0.91026
-0.19887,1.1691
-0.44524,0.05972
0.38193,0.86248
0.33209,2.0255
-1.2596,1.1739
-0.92595,1.9096
-1.0595,1.5492
0.40591,1.1185
0.30109,0.86503
0.67859,2.4821
2.2224,6.8946
0.74314,2.5469
0.77534,1.8638
2.6011,10.165
-0.77884,1.0481
0.20857,1.5927
-1.3261,1.2445
1.0978,3.1324
0.80999,2.8404
-0.61931,1.8093
-1.7798,1.6288
-0.31217,1.3645
0.84804,1.7199
2.4593,9.383
0.059349,1.3377
0.48569,2.3348
-1.4441,2.1555
0.71228,1.9619
0.66804,1.8809
0.1934,0.97406
-0.256,0.40087
-0.32069,1.5356
0.51811,2.4409
0.18055,0.37732
-0.14785,1.5344
0.64086,1.3336
0.50022,1.8323
1.7101,5.2206
2.4433,8.9365
0.63944,1.2696
0.66598,2.6079
1.5283,4.7629
-0.61597,0.27138
-1.7934,2.6442
0.29103,1.4082
0.29825,1.7822
1.9698,6.6754
-0.20626,0.83587
1.7181,4.7238
-0.31,0.97114
1.1053,3.1929
-0.26619,1.0913
-0.88975,0.97595
1.8849,6.1301
0.2762,1.6671
0.56078,2.3767
0.4845,0.88202
0.041999,1.0473
2.2283,8.4703
-0.28635,1.0735
0.57778,1.995
0.4656,1.5891
2.8484,11.963
1.512,4.8904
-0.48642,0.65638
-0.98538,1.1304
-0.94499,0.85564
-1.0871,0.73084
-2.1335,3.4433
2.3877,8.9782
0.79159,3.0724
-0.53456,0.76618
-0.30744,0.62522
-0.081037,0.82484
-0.14981,0.41499
-0.077843,-0.13095
-2.9169,6.8547
-1.4065,1.0514
-0.42638,1.2433
-0.72117,0.41799
-0.33463,0.51254
0.85127,2.6286
0.60885,1.7019
0.1288,1.3774
-0.39095,0.82289
0.23699,1.161
0.38238,1.3288
-1.1279,1.3672
-1.0496,1.0431
0.3699,1.7998
0.605,2.8458
1.3483,4.0566
-1.7852,2.427
0.65132,1.2868
-0.15619,0.65798
-1.441,1.2994
-0.40951,-0.038744
0.25355,0.47351
0.64382,1.7871
0.7084,1.7922
-0.25745,-0.009481
-0.25489,1.3392
-1.9643,2.6498
0.57862,1.981
0.37951,1.9327
0.51797,1.0561
-0.074475,0.58106
2.4901,9.3433
1.2698,3.4763
1.5615,4.8055
-1.817,2.4235
-0.21233,1.2119
-0.46471,0.96046
-1.4932,1.963
1.5961,4.9083
0.78433,2.6054
-2.0077,3.1027
0.57306,1.5987
-1.5591,2.2759
-0.86122,0.54051
2.3796,8.6297
0.64344,2.2827
0.4695,1.7423
-0.44165,0.89438
-0.40213,1.0945
1.1491,3.4248
-0.59906,0.088616
0.063933,0.84445
1.6252,5.0799
0.54929,1.7456
0.25536,0.36016
1.3563,4.2595
0.5884,1.796
-1.3712,2.3146
0.39446,1.271
-0.086412,1.0173
-0.16165,0.27125
-1.5222,2.4587
0.21401,1.6034
-0.88711,0.081763
-0.39269,0.46973
0.19833,1.8896
-0.93697,0.62479
2.7438,10.291
-1.4003,1.9401
0.068739,1.0534
-0.13197,-0.084979
-1.5523,2.2487
-0.84096,-0.13358
-0.45142,1.1062
-0.44953,0.41245
-0.015555,0.79798
-0.6423,1.1063
-1.6366,2.473
1.0177,2.8158
-1.3184,1.7369
-0.18169,0.57813
0.25688,1.4009
1.3938,4.6031
-2.0387,3.3186
1.6194,5.2328
0.18303,1.0851
-0.39571,0.5477
-1.3249,1.1224
0.49807,1.27
0.56374,1.4377
-0.74136,0.91903
0.12628,0.79764
-1.8052,2.2181
0.61178,1.8148
1.251,4.4109
-0.47289,1.3736
-0.044836,0.86186
0.056121,1.2037
0.23232,1.6382
1.16,3.3363
-1.704,3.4525
-0.059317,0.68008
-0.062958,1.5621
0.54597,2.1156
-0.083364,1.2991
-0.31096,1.259
-1.5349,2.0648
-0.741,0.74312
-0.83227,1.0683
-0.63298,0.8886
-0.52707,1.0084
0.14504,1.2868
-0.95592,1.1901
-0.59012,0.6213
-0.4115,1.1486
0.29448,0.584
-0.42505,1.1951
1.3258,4.5591
-0.1857,1.2453
1.4706,4.6719
0.68745,1.7455
-0.71662,0.88745
0.23287,0.95319
0.83773,3.035
-0.9484,0.91797
-0.28796,1.6051
-1.2357,0.94553
0.58518,1.8907
-0.72287,0.85784
-0.32198,0.61554
2.039,6.7079
1.4378,3.8144
1.5913,5.9951
0.971,2.701
0.2329,1.1401
-0.90383,0.4752
0.09951,1.0299
1.9147,6.561
0.18275,1.4181
1.9225,6.658
-0.71992,0.57925
0.71382,2.26
-0.20389,0.68214
-1.159,1.3859
0.41175,1.8362
-0.76405,0.33355
0.82562,1.9793
-0.40936,0.91967
0.31193,0.99768
-1.2696,1.846
-0.5394,0.18804
0.17616,0.57609
-0.15919,0.97528
-1.0687,1.8891
0.58021,1.8921
-0.14409,0.88913
-0.57047,1.0151
-0.066237,-0.069116
1.4562,4.0786
-1.3387,1.6603
0.92632,2.723
0.66721,2.0525
0.15455,1.7721
-2.4742,5.004
-2.715,5.8391
1.234,2.8782
0.68332,2.5109
0.030831,1.3016
-0.98899,0.1442
0.25159,1.3245
2.6545,10.697
-0.56591,0.86527
-1.2353,1.9051
0.058444,0.95196
1.2199,2.8615
0.69977,2.0811
-0.30146,0.82561
-0.28036,1.3209
0.54609,1.5344
-0.14397,1.159
-0.77824,0.61494
-0.85429,0.66603
0.48449,2.2833
0.87664,2.0499
0.89416,3.3872
1.2371,3.4255
1.4674,4.4257
-1.4584,1.4169
-1.3337,1.815
-1.4155,1.1169
-0.05012,-0.24226
0.56462,1.4954
0.22999,0.55565
-1.0296,0.95802
0.30642,1.5076
2.3643,8.1898
0.22355,0.94739
0.9847,2.2179
0.04998,1.2524
-1.0538,1.1621
-0.38402,0.92645
0.65441,1.6723
-0.5667,1.5477
0.35136,1.035
0.27006,1.3072
-0.44728,0.74456
0.3581,1.7226
0.50654,2.1169
2.0763,6.8386
-1.6881,1.9824
-1.5329,2.2217
0.89335,2.3991
-0.34495,0.27188
0.27889,1.0051
0.7698,2.3241
-1.402,2.2439
0.3964,2.5563
1.2283,2.9602
-0.2019,1.3529
0.70827,2.5969
0.58118,1.7357
-1.2362,0.64451
0.72899,1.8474
-1.4754,1.7473
-0.71002,0.82707
-1.2354,0.89113
-0.43707,0.041823
-1.4378,1.5759
0.26641,1.2589
-1.3206,1.3924
0.6144,1.7733
1.6458,5.2551
-1.112,1.1883
1.9733,6.7796
-0.1649,1.467
2.6771,10.508
0.31364,1.4894
0.87345,1.5662
-0.29475,0.39168
-0.51504,0.26593
0.23265,1.7209
-0.70837,0.87703
-0.84941,0.99982
0.62407,2.1509
-0.63156,2.0809
-1.0874,0.47076
1.7386,5.7844
-0.91859,0.66642
0.72067,2.0691
-0.14943,0.55389
-0.84727,1.1854
-1.161,1.8218
-1.6746,2.387
0.11475,0.87608
0.82326,2.3896
0.61842,1.4821
-0.032429,0.96708
-1.0917,1.0556
0.10091,1.1946
0.82213,2.0239
-0.034396,1.2968
-0.73655,0.60226
0.44634,1.8573
-1.0607,0.56961
0.53683,2.1972
0.053583,1.264
-0.8077,1.1185
1.4231,4.1988
0.043162,0.55332
0.86039,2.9055
0.59781,1.7027
0.32117,1.402
0.58063,1.5639
0.37305,1.0338
-1.8151,3.0505
-0.10098,0.94814
1.2399,3.7473
-0.47567,0.63247
-0.24512,0.71538
1.13,3.4735
-1.4309,2.0542
-0.7156,0.79045
-0.30911,0.45234
0.98891,2.3193
0.46121,1.4815
-0.26148,1.2489
0.67026,1.6979
1.1065,3.3762
1.0066,2.3821
-0.72382,1.377
0.17397,1.257
0.1296,0.34435
-0.12761,0.80897
0.63555,2.4554
0.58205,1.8786
-0.31099,0.59888
-0.75301,1.1206
-0.75213,1.5677
-1.2742,1.7391
-0.11366,1.0072
-0.92806,0.0857
-0.28501,0.24877
-0.18513,0.44742
-0.31082,1.4865
-1.0146,0.41531
-0.31466,1.0488
-0.028727,1.3401
0.33521,2.0201
0.98479,2.8661
-0.094987,0.96299
-0.14779,0.96446
-0.0076665,0.43205
-0.08743,1.3141
-0.15985,1.1363
0.2764,1.3528
0.90375,2.9966
-0.28968,0.7072
1.6219,4.7755
-0.21847,1.3662
-0.31657,0.31043
-0.011033,0.9278
0.57068,2.4051
-0.86478,0.74076
0.67243,1.3987
1.044,2.6899
-0.38846,1.2863
-1.6729,2.1962
-0.55068,0.71829
0.75751,2.2356
1.5137,3.9295
-1.5062,1.9019
-0.6157,0.16322
0.30687,0.47182
0.42406,1.4631
-1.459,2.4161
-1.4858,1.6375
0.71912,2.0669
-0.46839,0.74982
-0.63324,0.88368
-0.82457,0.71834
0.076938,1.5664
-1.223,0.79389
-0.45395,0.95595
-1.1576,0.51791
0.98816,3.608
1.091,3.5246
-0.94726,1.6032
-0.4391,0.75502
-0.0248,0.80793
-1.5901,1.8522
1.058,2.9264
2.1839,8.6123
0.43346,2.0009
-0.13545,1.3489
-0.74501,0.71014
-0.81842,0.43207
0.25137,0.84385
0.59519,2.4725
0.38823,1.1299
-0.87652,0.60682
0.98205,3.4412
-0.82455,1.4136
2.3334,7.8797
-1.742,2.787
-1.3497,1.6783
1.0878,2.9027
-1.1935,1.7331
-0.13238,1.1853
-1.89,2.444
0.55633,2.2064
-1.1826,1.3356
-0.81748,1.0949
-1.9139,2.5502
0.3599,1.2169
-0.18329,0.24718
-0.2201,1.7656
-0.37407,1.1418
-0.32598,0.94881
1.0432,3.2167
-1.333,0.98058
-1.7622,2.4638
2.758,12.032
0.52428,1.7349
-0.091118,1.2385
0.72615,2.7728
-2.8562,6.1452
-1.5046,2.3432
1.263,3.3035
0.51935,1.9659
0.42201,2.1895
1.2761,3.1863
-1.7627,2.2713
0.63821,2.5873
0.34425,1.1969
0.5455,2.1219
-1.9353,3.1285
0.33273,1.5799
0.93423,3.1852
-0.60283,1.5908
0.2572,0.57545
-0.75615,1.0384
2.3132,8.2034
0.78416,2.7326
0.22818,0.69026
3.6373,17.425
0.90956,3.847
0.71527,2.1318
-1.4295,1.0059
-1.124,1.5979
-1.8199,2.5424
-0.42984,1.2078
0.75468,2.0626
-0.24668,1.3759
-0.40776,1.0465
-1.1436,1.3769
0.038775,1.4174
-1.0533,1.7128
0.98027,2.0712
-0.27702,0.60935
-0.50785,1.897
0.9021,3.0078
-0.64647,0.93957
0.43261,1.2149
0.53371,1.2
2.57,10.009
-0.58135,-0.23065
1.0673,3.0247
1.318,4.837
-0.22921,0.55528
-0.76979,1.7509
-1.1426,1.0183
0.73106,2.8541
0.39103,1.3632
-1.0221,0.85246
1.0236,2.7972
-1.4135,1.2566
0.40448,1.7469
-0.088212,0.7942
-0.68713,0.074902
-0.31418,1.0623
-0.72827,1.0877
0.54253,1.7846
0.095057,1.2466
0.21702,1.0021
0.30837,1.2087
-3.0622,7.8564
-0.056693,1.1876
0.80821,2.182
1.6894,4.843
1.2141,4.2822
-1.3268,1.7397
-0.28187,0.56018
1.4881,4.9862
0.85599,2.4316
0.60151,2.1794
0.35011,1.4592
0.27017,0.6891
-0.70754,1.1884
-0.29013,0.93998
0.51352,1.82
0.22452,0.8338
0.68972,1.7546
1.5593,4.7396
-0.58357,0.5336
0.14311,0.4514
-1.1193,1.4609
1.2753,3.0376
-0.50089,0.65363
0.41165,1.3057
0.64928,2.2947
-0.77229,0.94697
-0.91976,1.976
-1.5445,1.5372
1.1093,3.7904
1.1717,2.9448
0.57984,1.0289
-0.18989,0.92849
-1.3985,2.546
-2.1894,3.8781
-1.017,1.3427
0.45135,1.212
-0.45591,0.56186
0.12045,1.1736
0.52966,1.9473
-0.56559,1.1752
0.22344,1.4612
0.99166,2.9879
0.75683,1.9936
0.61262,1.9742
-0.36463,0.2981
0.5172,2.2136
-0.55766,2.0159
-0.10015,0.71415
-0.59305,0.42643
-0.20191,0.4581
-0.075753,-0.093675
0.7512,2.5428
0.71946,2.1473
0.87731,2.4862
0.47509,0.89272
1.7351,5.7551
0.46898,2.0492
-0.81337,1.1238
-0.24353,0.73571
0.12757,1.2101
-0.45695,0.83968
-0.13517,0.74161
-1.1686,1.3433
0.38955,0.5338
0.036327,0.60969
1.0442,2.2276
-2.326,4.2918
1.2457,4.3566
0.96167,1.8977
-0.8448,0.13485
-1.7497,2.6642
0.48702,2.5275
0.31894,1.6838
-1.5963,2.026
0.16797,1.7503
0.74128,2.8355
-0.67552,1.051
0.81563,2.4141
